"id_station","lat","lon","e"
"7332003",-36.3581,-71.6494,-0.0106732130050659
"8141002",-36.475,-72.6883,-0.0567221355438232
"8210002",-36.5456,-72.9311,-0.0453995370864868
"8106003",-36.5836,-71.5247,0.000961551740765572
"8117002",-36.6319,-72.1267,-0.00202170640230179
"8113001",-36.6408,-71.7989,-0.0111630940437317
"8105004",-36.6511,-71.395,-0.00282104074954987
"8135003",-36.6544,-72.4561,-0.0151978290081024
"8133003",-36.7622,-72.4239,-0.0151941406726837
"8130006",-36.8686,-71.6425,0.00285948395729065
"8130004",-36.9108,-71.4792,-0.0231683564186096
"8130003",-36.9175,-71.5814,0.00813407242298126
"8130007",-36.9247,-71.5756,0.00813407242298126
"8132002",-36.9764,-72.1008,0.00113083936274052
"8123004",-37.1528,-72.0669,-0.000473725348711014
"8367001",-37.2772,-72.7164,0.00265217006206512
"8122002",-37.2806,-71.8228,0.00303871929645538
"8122003",-37.2936,-71.9519,-0.00204545304179192
"8364001",-37.3806,-72.3661,-0.0175015020370483
"8334002",-37.5022,-72.4083,-0.0125295424461365
"8319002",-37.5953,-72.2769,-0.0304337310791016
"8318002",-37.685,-72.0058,-0.0212974429130554
"8332002",-37.7147,-72.2436,-0.0219910144805908
"8358002",-37.7794,-72.6372,0.0444663858413696
"8317003",-37.7797,-71.8664,-0.0142395746707916
"8821005",-37.7983,-73.3914,0.00291016459465027
"8351003",-37.9583,-72.4256,0.0129678928852081
"8822008",-38.0186,-73.23,-0.0056207662820816
"9101003",-38.0214,-73.0067,0.000718816444277763
"8343002",-38.1053,-72.1136,-0.0111665236949921
"9102003",-38.1636,-72.9039,0.0294758462905884
"8350002",-38.2156,-71.8106,-0.02686368227005
"9104003",-38.2461,-72.2289,-0.00842573821544647
"9105002",-38.2561,-72.6536,0.0111047554016113
"9113003",-38.4133,-72.7772,0.00807512283325195
"9122001",-38.4475,-71.8961,-0.0184272968769073
"8304004",-38.4536,-71.3742,-0.040003867149353
"9111002",-38.4642,-72.3867,-0.00354285001754761
"9120003",-38.4703,-71.5753,-0.0247837448120117
"9114001",-38.4942,-73.2408,-0.0274634075164795
"9124001",-38.5186,-72.4522,0.0117699801921844
"9116002",-38.6039,-72.8456,0.04439697265625
"8301001",-38.6517,-71.0919,-0.0527897977828979
"9131002",-38.6672,-72.2339,0.00398656696081161
"9130001",-38.6839,-72,-0.0107896220684052
"9129005",-38.7128,-72.5558,0.0166830563545227
"9153001",-38.7886,-73.3936,-0.0058790934085846
"9401001",-38.8506,-71.55,-0.0251026701927185
"9403001",-38.9269,-72.0125,-0.00780684053897858
"9404002",-38.9586,-72.2006,-0.000846465826034546
"9135003",-38.9592,-72.6083,0.0135599672794342
"9404003",-39.0006,-72.0667,-0.00794740557670593
"9438001",-39.0278,-73.0781,0.0153323066234589
