"id_station","lat","lon","e"
"180005",-18.3514,-70.3358,0.0125303709506989
"200006",-20.5397,-70.1786,0.0155999743938446
"230001",-23.4503,-70.4411,0.0619105815887451
"270008",-27.2639,-70.7742,-0.00848472356796265
"290004",-29.9175,-71.2011,-0.00958901882171631
"330020",-33.445,-70.6828,-0.013299343585968
"340031",-34.9664,-71.2167,-0.0126414704322815
"360011",-36.5872,-72.04,-0.0195101642608643
"360019",-36.7792,-73.0622,-0.0204643869400024
"380013",-38.77,-72.6369,-0.0338286089897156
"390006",-39.6506,-73.0808,-0.0367110323905945
"400009",-40.605,-73.0608,-0.0370617413520813
"410005",-41.435,-73.0978,-0.0332256317138672
"450001",-45.3961,-72.6639,-0.021068480014801
"450004",-45.5939,-72.1086,-0.0210758304595947
"450005",-45.9128,-71.6942,-0.0208412146568298
"460001",-46.5808,-71.6928,-0.0164602327346802
"470001",-47.2439,-72.5864,-0.011697164773941
"520006",-53.0033,-70.845,0.0188501977920532
"550001",-54.9317,-67.6156,0.0196423900127411
"220002",-22.4989,-68.9072,-0.00327131927013397
"330021",-33.3919,-70.7944,-0.0134487998485565
"330019",-33.4544,-70.5478,-0.0133100295066833
"330031",-33.6367,-78.835,-0.0385408091545105
"330030",-33.655,-71.6142,-0.0103384125232697
"420004",-42.9303,-72.7008,-0.0282968688011169
"430002",-43.1889,-71.8525,-0.0277646994590759
"430004",-43.6117,-71.8053,-0.0258187818527222
"530005",-53.1875,-70.3203,0.0188299310207367
"AR000087860",-45.783,-67.5,-0.00562066733837128
"AR000087925",-51.617,-69.283,0.0166889917850494
