"id_station","lat","lon","e"
"9153001",-38.7886,-73.3936,-0.0570001077651978
"9401001",-38.8506,-71.55,-0.0315858912467957
"9403001",-38.9269,-72.0125,0.0061243599653244
"9404002",-38.9586,-72.2006,0.00560218870639801
"9135003",-38.9592,-72.6083,-0.0267771482467651
"9404003",-39.0006,-72.0667,0.00891346096992493
"9438001",-39.0278,-73.0781,-0.0322190093994141
"9433003",-39.1506,-72.6503,-0.0372188234329224
"9417001",-39.2,-71.8089,-0.0066670560836792
"9420003",-39.215,-72.2917,-0.00885624408721924
"9420002",-39.2753,-71.9503,-0.00334179908037186
"9414002",-39.3314,-71.8083,-0.00539472043514252
"9412002",-39.3581,-71.5744,-0.0286357927322388
"9420004",-39.4875,-72.2339,-0.0100431275367737
"9412003",-39.5192,-71.5478,-0.0309378790855408
"10106002",-39.5469,-72.1519,-0.00844602763652801
"10111002",-39.7731,-72.4581,-0.020301775932312
"10123004",-39.8561,-73.1786,-0.0702598905563355
"10304002",-40.2172,-72.1492,-0.028466489315033
"10307001",-40.3172,-72.4692,-0.0428116703033447
"10360002",-40.5883,-73.1069,-0.0573318386077881
"10410005",-41.2269,-72.5681,-0.0405970525741577
"10425001",-41.46,-72.9378,-0.0458491611480713
"10417001",-41.6153,-73.6,-0.053161449432373
"11041001",-43.9708,-72.4056,-0.0644301319122314
"11120001",-44.3228,-72.5597,-0.0535343837738037
"11140001",-44.4975,-71.3064,-0.0410686922073364
"11144002",-44.6653,-72.2661,-0.027275173664093
"11147003",-44.7278,-72.6814,-0.0546574878692627
"11304001",-45.1733,-72.1478,-0.0632766819000244
"11307002",-45.3719,-71.9822,-0.05167555809021
"11318002",-45.4036,-72.4878,-0.0623835420608521
"11400001",-45.4644,-72.8178,-0.0657669973373413
"11316003",-45.5739,-72.0286,-0.0370623302459717
"12283001",-50.8986,-72.3314,0.0693341445922852
"12286001",-51.1842,-72.9669,0.00353884071111679
"12284010",-51.26,-72.3272,0.0521178245544434
"12400001",-51.6975,-72.3297,0.0720230150222778
"12293001",-51.7336,-72.4781,0.0697554922103882
"12640001",-52.0342,-70.7333,0.0322323036193848
"12622002",-52.4414,-71.4022,0.0526651000976563
"12802002",-52.7764,-69.2928,0.0313967204093933
"12806004",-52.8697,-69.9319,0.0791900682449341
"12449001",-52.8819,-71.5706,-0.000402599461376667
"12586004",-53.1233,-70.8772,-0.0385837602615356
"12586005",-53.1444,-70.9831,-0.0287033748626709
"12809001",-53.2908,-70.37,0.0989094257354736
"12815001",-53.3056,-69.2675,0.048489408493042
"180005",-18.3514,-70.3358,-0.213689002990723
"200006",-20.5397,-70.1786,-0.375152168273926
"230001",-23.4503,-70.4411,-0.246897506713867
"270008",-27.2639,-70.7742,-0.276060180664063
"290004",-29.9175,-71.2011,-0.314927139282227
"330020",-33.445,-70.6828,-0.132415885925293
"340031",-34.9664,-71.2167,0.0683976936340332
"360011",-36.5872,-72.04,0.0269943594932556
"360019",-36.7792,-73.0622,-0.00604431867599487
"380013",-38.77,-72.6369,-0.035734965801239
"390006",-39.6506,-73.0808,-0.0279861807823181
"400009",-40.605,-73.0608,-0.0526239442825317
"410005",-41.435,-73.0978,-0.049486517906189
"450001",-45.3961,-72.6639,-0.108367958068848
"450004",-45.5939,-72.1086,-0.054972882270813
"450005",-45.9128,-71.6942,-0.0310809755325317
"460001",-46.5808,-71.6928,-0.0633948850631714
"470001",-47.2439,-72.5864,-0.014308135509491
"520006",-53.0033,-70.845,-0.0340032267570496
"550001",-54.9317,-67.6156,0.0552186679840088
"220002",-22.4989,-68.9072,-0.332895278930664
"330021",-33.3919,-70.7944,-0.144067935943604
"330019",-33.4544,-70.5478,-0.0897616195678711
"330031",-33.6367,-78.835,-0.119011268615723
"330030",-33.655,-71.6142,-0.029259819984436
"420004",-42.9303,-72.7008,-0.0787462902069092
"430002",-43.1889,-71.8525,-0.0224847674369812
"430004",-43.6117,-71.8053,-0.0419960737228394
"530005",-53.1875,-70.3203,0.092576789855957
"AR000087860",-45.783,-67.5,-0.122349262237549
"AR000087925",-51.617,-69.283,0.0976091766357422
